author,year,title,abstract,group
"Silva, Crodoaldo Telmo da and Reis, Geraldo Gonçalves dos and Reis, Maria das Graças Ferreira and Silva, Elias and Chaves, Rogério de Araújo",2004,"Avaliação temporal da florística arbórea de uma floresta secundária no município de Viçosa, Minas Gerais","The floristic composition of a seasonal semi-deciduous secondary forest was evaluated every three years during a nine year period in a fragment of 196 ha located in Viçosa, MG (20º 45' Latitude South, 42º 55' Longitude West and altitude of 689,7 m), Southeastern Brazil, in the domain of the Atlantic Forest. A total of 161 tree species, 114 genera and 48 botanical families were recognized considering trees with DBH equal or greater than 5 cm. The families Leguminosae, Lauraceae, Euphorbiaceae, Myrtaceae, Flacourtiaceae and Meliaceae exhibited the greatest species richness and most of them were initial secondary species. Shannon-Weaver diversity index varied from 2.26 to 3.65 when the analysis was made as a function of sites. It was observed a great variability in species composition among sites due to physiographic variation. The higher proportion of initial secondary species indicated that the forest fragment studied is in an intermediate stage of succession. Avaliou-se a composição florística, por um período de nove anos, em um fragmento de Floresta Estacional Semidecidual Secundária localizada no Município de Viçosa, Minas Gerais, com o objetivo de se avaliar a dinâmica da vegetação arbórea. A coleta dos dados dessa vegetação, com diâmetro à altura do peito (DAP a 1,3 m) igual ou superior a 5 cm, foi realizada em 10 locais, em parcelas permanentes. As espécies amostradas foram identificadas, sempre que possível, em níveis de família, gênero e espécie. Em nove anos de estudo foram amostradas 161 espécies, 114 gêneros e 48 famílias, sendo as famílias Leguminosae, Lauraceae, Euphorbiaceae, Myrtaceae, Flacourtiaceae e Meliaceae, as que tiveram a maior riqueza de espécies. O índice de diversidade de Shannon-Weaver variou de 2,26 a 3,65, quando analisado para cada local, e de 4,22 a 4,26 para o fragmento como um todo, ao longo de nove anos. O grupo ecológico que mais se destacou foi o das secundárias iniciais, seguido pelas secundárias tardias ou pelas pioneiras, a depender da abertura do dossel do local estudado, indicando que o fragmento se encontrava em estádio médio de sucessão. A variabilidade na composição florística em função dos locais estudados e na proporção de espécies em cada grupo ecológico era resultante das variações na intensidade da ação antrópica, bem como das condições fisiográficas, em especial exposição e declividade do terreno. Planos de manejo para essas florestas devem levar em conta essa variabilidade de condições ambientais.",scielo
"Santos, José Humberto da Silva and Ferreira, Rinaldo Luiz Caraciolo and Silva, José Antônio Aleixo da and Souza, Agostinho Lopes de and Santos, Eufrázio de Souza and Meunier, Isabelle Maria Jacqueline",2004,Distinção de grupos ecológicos de espécies florestais por meio de técnicas multivariadas,"The objective of this research was to apply multivariete techniques analysis to separate ecological groups. Data of 37 tree species, in area without intervention, obtained in ten years of survey by the Experiment of Sustainable Production in Secondary Forest of Transition, established in 1986, at Rio Vermelho and Serra Azul de Minas, Minas Gerais State, Brazil were used. The species were separated in pioneers, early secondary and old secondary. The considered variables were: number of trees per hectare, number of ingrowth, mortality, basal area, volume, mean diameter, increment in diameter, increment in basal area, increment in volume, index of value of importance and natural regeneration. Principal components analysis (PCA); cluster analysis (CA) and the discriminant analysis (DA) were used. By PCA it was possible to reduce the dimension to three-dimensional with variance explanation above 79%. In the CA, seeking a classification at posteriori, it was observed that group formation did not correspond to the classification at priori. With the DA, 92.86 and 57.14% of classification at posteriori and at priori respectively were correct. In conclusion: the use of the principal components analysis, cluster analysis and discriminant analysis allowed the identification of tree species that should be classified in a larger number of ecological groups; and the application of PCA, CA and DA in the evaluation of at priori classification confirms most researchers' subjectivity in classifying ecological groups of tree species. Objetivou-se, neste estudo, distinguir grupos ecológicos por técnicas multivariadas, utilizando dados de 37 espécies arbóreas, em área sem intervenção, obtidos em 10 anos de monitoramento do Ensaio de Produção Sustentável em Floresta Estacional Semidecidual Secundária de Transição, implantado em 1986 em Rio Vermelho e Serra Azul de Minas, MG. As espécies foram divididas em pioneiras, secundárias iniciais e secundárias tardias. Já as variáveis consideradas foram: número de árvores por hectare; número de ingressos; número de árvores mortas; área basal; volume; diâmetro médio; incrementos em diâmetro, em área basal e em volume; índice de valor de importância; e regeneração natural. Utilizaram-se as análises de componentes principais (ACP), de agrupamento (AA) e discriminante (AD). Com a ACP foi possível reduzir a dimensão para tridimensional com uma explicação da variância de 79%. Na AA, visando a uma classificação ""a posteriori"", observou-se que a formação de grupos não correspondeu à classificação ""a priori"". Com a AD, verificaram-se 92,86 e 57,14% de classificações ""a posteriori"" e ""a priori"" corretas, respectivamente. A utilização das ACP, AA e AD permitiu identificar as espécies arbóreas que deveriam ser classificadas em maior número de grupos ecológicos, enquanto a aplicação de técnicas multivariadas da avaliação da pré-classificação confirma a subjetividade na classificação dos grupos ecológicos.",scielo
"Ribon, Rômulo and Lamas, Ivana Reis and Gomes, Henrique Belfort",2004,"Avifauna da Zona da Mata de Minas Gerais: municípios de Goianá e Rio Novo, com alguns registros para Coronel Pacheco e Juiz de Fora","The support provided by the Environmental Impact Assessment for the construction of the Zona da Mata Regional Airport allowed the conduction of a qualitative sampling of the bird community at Goianá and Rio Novo municipalities, in the ""Zona da Mata"" region, southeastern Minas Gerais, Brazil. Some records for neighboring areas at Juiz de Fora and Coronel Pacheco municipalities are also given. The region is located in the Semidecidual Lowland Atlantic Forest domain but the current landscape is a mosaic of artificial pasturelands, secondary forest fragments, small orchards around farms' headquarters, small ponds for fish farming, and marshes at the Rio Novo floodplain. We recorded 185 bird species with the forest fragments being the richest habitat. Information on habitat and method of record and documentation of the birds are also given. Additionally, information on breeding status is given for some species. The Rio Novo floodplains are an important habitat for many species that are not very common in the rest of the Zona da Mata region. The local extinction of two species previously recorded in the area in the mid-1800s and the current presence of some poorly known and globally threatened species is highlighted. The importance of EIAs to gather relevant biological information is also discussed. A partir da oportunidade criada pelos Estudos de Impacto Ambiental para implantação do Aeroporto Regional da Zona da Mata, fez-se a caracterização qualitativa preliminar da avifauna dos municípios de Goianá e Rio Novo, na Zona da Mata, sudeste de Minas Gerais. Alguns registros para áreas limítrofes dos municípios de Juiz de Fora e Coronel Pacheco são também fornecidos. A região, originalmente coberta por Mata Atlântica, é hoje composta por um mosaico de pastagens, fragmentos florestais, pomares domésticos e ambientes limícolas. Foram registradas 185 espécies de aves, sendo os ambientes de mata os mais ricos em espécies. Neste artigo serão dadas informações sobre o habitat, o método de registro das espécies e, para algumas delas, sobre a atividade reprodutiva. A presença da planície de inundação do rio Novo proporciona ambiente para espécies normalmente pouco abundantes no restante da Zona da Mata. Destacam-se a extinção local de pelo menos duas espécies registradas no século XIX, a presença de algumas aves ameaçadas de extinção e a importância de estudos de impacto ambiental como oportunidade, muitas vezes perdida, para obtenção de informações biológicas.",scielo
"Campos, João Batista and Souza, Maria Conceição de",2003,"Potencial for natural forest regeneration from seed bank in an upper Paraná river floodplain, Brazil","The historical process of deforestation was analyzed to evaluate the regeneration potential of forests from soil seed bank of Porto Rico island (53° 15'W and 22° 45'S) in the upper Paraná river floodplain. Remnant forest fragments were identified and measured and the structure of arboreous vegetation and the composition of the seed bank of the forests and grassland of the island were evaluated. Results showed a fast process of deforestation with critical levels of forest: the remaining twice fragments represented only 5.98% of the total surface of the island. Disturbance by cattle raised on the island continuously degraded the fragments (backward succession), while expansion of areas with pasture favored severe impoverishment of the seed banks flora. The latter factor, soil compaction, and characteristics of seeds of existing arboreous species in the bank suggested that the immediate reestablishment of vegetation was more conditioned to introduction processes of seeds (by rain and ''flood seed'') than by stock of seeds in the bank. Objetivando avaliar o potencial de regeneração de florestas a partir do banco de sementes do solo da ilha Porto Rico (53º15'W e 22º45'S), foi estudado o processo histórico de desflorestamento, identificado e dimensionado os fragmentos florestais remanescentes, avaliada a estrutura da vegetação arbórea e a composição do banco de sementes das florestas e das pastagens da ilha. Os resultados apontam um rápido e agressivo processo de desflorestamento com níveis críticos de cobertura florestal, onde remanescem 3 fragmentos, que representam apenas 5,98% da superfície total da ilha. As perturbações ocasionadas pelo gado criado extensivamente na ilha promovem um contínuo processo de degradação desses fragmentos (sucessão retrogressiva). A expansão das áreas com pastagem promove um empobrecimento severo da flora do banco de sementes e, aliado a compactação do solo e às características das sementes das espécies arbóreas existentes no banco, sugere que o restabelecimento imediato da vegetação está mais condicionado ao processo de chegada de sementes ao local (chuva e enxurrada de sementes) do que ao estoque de sementes existentes no banco.",scielo
"Gama-Rodrigues, A. C. and Barros, N. F. and Santos, M. L.",2003,Decomposição e liberação de nutrientes do folhedo de espécies florestais nativas em plantios puros e mistos no sudeste da Bahia,"Leaf litter decay rates and N and P fluxes of tree species are different in pure and mixed stands because the decomposition process is not only defined by the quality of the substrate, but of the microenvironment (forest production systems) also. The objetive of this work was to estimate the decomposition rate and N and P release from leaf litter of native forest species planted under two different systems. Twenty two year-old mixed and pure stands of six hardwood species (Peltogyne angustiflora, Centrolobium robustum, Arapatiella psilophylla, Sclerolobium chrysophyllum, Cordia trichotoma, Macrolobium latifolium) native of the southeastern region of Bahia, Brazil, were evaluated. As reference for the analyzed characteristics, the study included a secondary forest near climax, and a 40- year-old naturally regenerated forest. The decomposition of leaf litter in sacks of 1 mm mesh was observed during one year. The single exponential model provided the best adjustment for all species in both planting systems (pure and mixed). Leaf litter decay rates of Peltogyne angustiflora and Macrolobium latifolium were significantly higher in the mixed than in the pure stand of the same species, unlike observed for Arapatiella psilophylla. The leaf litter decay rates of Centrolobium robustum, Sclerolobium chrysophyllum, and Cordia trichotoma were not altered significantly. Not N, but P limited the litter decomposition of these species most. The release of N and P from leaf litter of each species varied according to the microenvironment. Among the heterogeneous ecosystems, the leaf litter decay rate in mixed stands was the only one that differed significantly from the native forest. The highest N release occurred in the mixed stand, whereas P release was clearly lowest in the regenerated forest. It was inferred that mixed stands of forests species own a greater capability of recycling organic matter and nutrients. This indicates that the decay and mineralization processes are not only influenced by the substrate quality, but also the quality of the microenvironment. Information about these processes obtained in pure stand systems should therefore not be extrapolated to heterogeneous forest systems. As taxas de decomposição e os fluxos de nutrientes do folhedo de espécies florestais são distintos em plantios puros e mistos, porque são regulados não apenas pela qualidade do substrato, mas também pela qualidade do microambiente de acordo com o tipo de sistema de produção florestal. O objetivo deste trabalho foi estimar as taxas de decomposição e a liberação de N e P do folhedo de espécies florestais em dois sistemas de plantio. Este trabalho foi desenvolvido em solos de tabuleiro do sudeste da Bahia, em plantios puros e mistos, com 22 anos de idade, de pau-roxo, Peltogyne angustiflora; putumuju, Centrolobium robustum; arapati, Arapatiella psilophylla; arapaçu, Sclerolobium chrysophyllum; claraíba, Cordia trichotoma, e óleo-comumbá, Macrolobium latifolium. Também foram utilizadas uma floresta secundária, praticamente em estado clímax, e uma capoeira, de 40 anos de idade. A decomposição de folhedo, colocado em sacos de malha de 1 mm, foi seguida durante um ano. O modelo que proporcionou melhor ajuste foi exponencial de 1ª ordem. No plantio misto, as taxas de decomposição do folhedo do pau-roxo e óleo-comumbá foram significativamente superiores àquelas dessas espécies em seus plantios puros, ao contrário do observado para o arapati. No entanto, as taxas de decomposição do folhedo do putumuju, arapaçu e claraíba não foram alteradas significativamente. O P, e não o N, seria o nutriente mais limitante para a decomposição do folhedo dessas espécies. A liberação de N e P do folhedo de cada espécie variou de acordo com o microambiente. Dentre os ecossistemas heterogêneos, a taxa de decomposição do folhedo do plantio misto diferiu significativamente apenas da floresta natural. A maior liberação do N ocorreu no plantio misto; já para o P, a capoeira foi o ecossistema que apresentou significativamente a menor liberação. Conclui-se que o plantio misto proporciona maior capacidade em reciclar matéria orgânica e nutriente, o que indica serem os processos de decomposição e mineralização influenciados não apenas pela qualidade do substrato, mas também pela qualidade do microambiente. Assim, a extrapolação de resultados desses processos obtidos em cultivos monoespecíficos para sistemas florestais heterogêneos não seria apropriada.",scielo
"Meira Neto, João Augusto Alves and Rêgo, Maílson Monteiro do and Coelho, Danilo José da Silva and Ribeiro, Francisco Glicério",2003,"Origem, sucessão e estrutura de uma floresta de galeria periodicamente alagada em Viçosa-MG","The study of the phytosociological structures and sizes in secondary forest fragments allows to make inferences on the original composition and structures at the beginning of the secondary succession. The importance of gallery or riparian forest studies increases with the increasing concerns on the impacts caused by water courses and their borders, specially the building of power plant dams. The objectives of this work were to describe the structure of a secondary gallery forest to identify an arboreous species population which participated at the beginning of the successional process in this forest and based on these data, to study the genetic structure and to assess the biology of the species which probably started the successional process. A survey of all the trees with a 1,3 m stem circumference from the ground greater than or equal to 10 cm was carried out. Out of the 48 tree species already included, 87.5% are endozoochoric and 12.5% are anemochoric. Out of the latter those with the smallest propagules presented greater density in this forest, which is isolated from others by pastures. The most important species (VI) presented by this gallery forest were: Talauma ovata, Erythrina falcata and Euterpe edulis. Ficus species from the subgenus Urostigma presented a great biomass in spite of its low density. Erythrina falcata was considered one of the species of greater importance, probably associated to the Ficus species at the beginning of the secondary succession, due to the structure of the stem diameters presented. In Erythrina falcata, the isoenzymatic systems of Isocitrate Dehydrogenase, Peroxidase, Phosphoglyco Mutase and Xiquimate Dehydrogenase were analyzed by means of zimograms. The population of 27 individuals of Erythrina falcata was found in Hardy-Weinberg balance, presenting a relatively high allelic diversity. The population of Erythrina falcata was found to be under biological and ecological conditions to start the secondary succession. The high genetic diversity of the Erythrina falcata population could be one of the determinant factors for the success of the colonization of the area. The association of Erythrina falcata with trees of the Ficus genus could have been determinant for the successful beginning of this process of colonization, and the initial association may have functioned as a low diversity system of species, comparable to other flooded forests of Southeastern Brazil. O estudo das estruturas fitossociológicas e de tamanhos em fragmentos florestais secundários permite inferências a respeito da composição e das estruturas originais do início da sucessão secundária. Em se tratando de matas de galeria ou ciliares, a importância desses estudos aumenta com a crescente pressão causada por impactos em cursos d'água e suas margens, especialmente as construções de barragens para hidrelétricas. Com este trabalho objetivou-se descrever a estrutura de uma mata de galeria secundária e, a partir desta, identificar uma população de espécie arbórea que participou do início do processo sucessional nessa floresta. Em seguida, com esses dados, objetivou-se estudar a estrutura genética e levantar dados sobre a biologia dessa espécie, que provavelmente iniciou o processo sucessional. Foi realizado um censo de todas as árvores que apresentassem circunferência do caule a 1,3 m do solo maior ou igual a 10 cm. Das 48 espécies de árvores incluídas, 87,5% são endozoocóricas e 12,5 anemocóricas. Das anemocóricas, as com menores diásporos apresentaram maior densidade nessa floresta, que está isolada das outras por pastagens. A mata de galeria em questão apresentou como espécies mais importantes (VI) ovata, Erythrina falcata e Euterpe edulis. Espécies de Ficus do subgênero Urostigma apresentaram grande biomassa, apesar da baixa densidade. Erythrina falcata foi considerada uma das espécies de maior importância, provavelmente associada às espécies de Ficus, no início da sucessão secundária, pela estrutura de diâmetros de caule por ela apresentada. Em Erythrina falcata foram analisados os sistemas isoenzimáticos de Isocitrato Desidrogenase, Peroxidase, Fosfogluco Mutase e Xiquimato Desidrogenase por meio de zimogramas. A população dos 27 indivíduos de Erythrina falcata mostrou-se em equilíbrio de Hardy-Weinberg e com relativa alta diversidade alélica. A população de Erythrina falcata mostrou possuir condições biológicas e ecológicas para iniciar a sucessão secundária. A alta diversidade genética da população de Erythrina falcata pode ter sido um dos fatores determinantes do sucesso de colonização da área. A associação de Erythrina falcata com figueiras pode ter sido determinante no sucesso desse processo em seu início, e a associação inicial deve ter funcionado como sistema de baixa diversidade de espécies, comparável a outras florestas alagadas do Sudeste brasileiro.",scielo
"Marangon, Luiz Carlos and Soares, João Juares and Feliciano, Ana Lícia Patriota",2003,"Florística arbórea da Mata da Pedreira, município de Viçosa, Minas Gerais","The area studied is a secondary forest of approximately 40 ha, located in Viçosa, Zona da Mata Minas Gerais at 20º45' S and 42º55' W coordinates and 680 m altitude. The mean annual temperature ranges from 14.6 ºC to 21.8 ºC and the mean annual precipitation is 1.220 mm. The vegetation is classified as Semideciduous Seasonal Forest. The floristic survey carried out in the area reported 197 species distributed among 53 families and 134 genera. The floristcs found was qualitatively compared with other arboreal flora works carried out in the southeast and south of Brazil. O local de estudo é uma mata secundária, com área de 39,81 ha, localizada no município de Viçosa, Zona da Mata do Estado de Minas Gerais, nas coordenadas de 20º45' S e 42°55' W, e 680 m de altitude. A temperatura média anual da região varia de 14,6 a 21,8 ºC e a precipitação média anual é de 1.220 mm. A vegetação caracteriza como Floresta Estacional Semidecidual. No levantamento florístico realizado observaram-se 197 espécies, distribuídas em 53 famílias botânicas e 134 gêneros. A florística encontrada foi comparada de forma qualitativa à de outros trabalhos da flora arbórea realizados nas Regiões Sudeste e Sul do Brasil.",scielo
"Boeger, Maria Regina T. and Wisniewski, Celina",2003,Comparação da morfologia foliar de espécies arbóreas de três estádios sucessionais distintos de floresta ombrófila densa (Floresta Atlântica) no Sul do Brasil,"We investigated the leaf morphology of trees from three distinct successional stages (early, intermediate, late) of a lowland rain forest located near the coast of Paraná State, Brazil. This forest grows on sandy soil with low nutrient content. Leaves from trees from the early successional stage present a higher degree of sclerophylly, having thicker leaves, smaller leaf area, higher stomata density, thicker palisade parenchyma, and higher prevalence of sclerenchyma than those of species from the intermediate and late successional stages. Variation of leaf morphology along the successional gradient is likely related to microclimatic changes and the interaction of plant-soil processes, which intensify in older successional stages. A morfologia foliar de espécies arbóreas foi investigada em três estádios sucessionais distintos (inicial, intermediário e avançado) de uma floresta ombrófila densa das terras baixas, no litoral do Estado do Paraná, crescendo sobre solo arenoso e oligotrófico. As espécies do estádio inicial apresentaram maior grau de escleromorfismo, com folhas mais espessas, menores em área, maior densidade estomática, maior espessura do parênquima paliçádico e maior incidência de espécies com tecido esclerenquimático em comparação com as espécies dos demais estádios sucessionais (intermediário e avançado). As variações na morfologia foliar ao longo do gradiente sucessional são relacionadas às mudanças microclimáticas e aos processos de interação planta-horizontes orgânicos do solo que se intensificam nos estádios mais avançados.",scielo
"Barbosa, Antenor Pereira and Campos, Moacir Alberto Assis and Sampaio, Paulo de Tarso Barbosa and Nakamura, Shozo and Gonçalves, Cláudio de Queiroz Blair",2003,"O Crescimento de duas espécies florestais pioneiras, pau-de-balsa (Ochroma lagopus Sw.) e caroba (Jacaranda copaia D. Don), usadas para recuperação de áreas degradadas pela agricultura na Amazônia Central, Brasil","The objective of experiment was study the growth of pioneer forest species pau-de-balsa (Ochroma lagopus) and caroba (Jacaranda copaia) to rehabilitate degraded areas from agriculture. The experiment carried out at Br-174, km 120. After the use for cassava and banana plantations the area was abandoned for 8 years. The secondary forest that took place was of low height and sparse trees. The experiment was installed at may/98 and composed by harrowed and no harrowed areas. The seedlings were planted in 3 x 3 m spacing, in 20 cm diameter by 30 cm deep holes, with 150g of fertilizer NPK (4-16-8) and dolomite limestone in the proportion 3:1. To evaluation the growth were measured the height and diameter in july/98 and each year, approximately (June/99, September/00 and May/01). The data were obtained from planted species comparing harrowed and no harrowed areas in a full random design. The survival of pau-de-balsa, was greater in harrowed area (97,1%) in relation to no harrowed area (92,5%) after one year of planting; and the survival of caroba, was 90% after one year of planting and showed no difference when compared the harrowed and no harrowed areas. The height and diameter of pau-de-balsa were greater in harrowed area after one year of planting, reaching 11.85 m and 11.42 cm, respectively. The differences occurred in caroba trees after the second year of planting, and reached, in the third year, 8.37 m of high and 11,18 cm in diameter. Besides other factors inherent to the species, the more friable soil of the harrowed area, facilitated higher growth to two studied species. O objetivo deste trabalho foi estudar o crescimento das espécies florestais pioneiras pau-de-balsa (Ochroma lagopus Sw.) e caroba (Jacaranda copaia D. Don) para a recuperação de áreas degradadas pela agricultura. Na área, situada no km 120 da BR-174, tinha sido plantado mandioca e banana e abandonada há 8 anos, formando uma capoeira de porte baixo e rala. O experimento foi instalado em maio/98, com e sem gradagem da área. O espaçamento foi de 3x3m, em covas de 20 cm (diâmetro) x 30 cm (profundidade), com adubação de 150g/cova de NPK (4-16-8) e calcário dolomítico na proporção de 3:1. Para a avaliação do crescimento, foram medidas a altura e o diâmetro das plantas aos 2 meses (julho/98) e a cada ano aproximadamente (junho/99, setembro/00 e maio/01). Os dados foram analisados através do delineamento inteiramente casualisado. A sobrevivência do pau-de-balsa foi maior em área gradeada (97,1%) do que em area não gradeada (92,5%), após o primeiro ano do plantio; da caroba, foi cerca de 90% e sem diferenças entre as areas. A altura e diâmetro do pau-de-balsa, foram maiores em área gradeada, a partir do primeiro ano, chegando no terceiro ano a 11,85 m de altura e 11,42 cm de diâmetro. Na caroba, a diferença ocorreu a partir do segundo ano e no terceiro chegou a 8,37 m de altura e 11,18 cm de diâmetro. Além de outros fatores inerentes às espécies, o solo mais friável das áreas gradeadas, possibilitou um maior crescimento em altura e diâmetro das duas espécies estudadas.",scielo
"LIMA FILHO, Diógenes de Andrade and REVILLA, Juan and COÊLHO, Luiz de Souza and RAMOS, José Ferreira and SANTOS, José Lima dos and OLIVEIRA, José Guedes de",2002,"Regeneração natural de três hectares de floresta ombrófila densa de terra firme na região do rio Urucu-AM, Brasil","Natural regeneration was studied of three hectares of ""terra firme"" in Coari Amazonas State, Brazil ( 40 51' 18"" e 40 52' 16"" S; 650 17' 58"" e 650 20' 01""W) forest all individuals of height 0,1 - 3,0m and DBH less than 10cm.In the natural regeneration Protium subserratum Engl. stood out, with average values of 30,55% and Inga receptabilis (Vahl.) Wild. with 15,85%, Oenocarpus bacaba with 12,35% and Oenocarpus bataua with 11,42%, this among the arborescent species. Neste trabalho estudou-se a regeneração natural de três hectares, em floresta ombrófila de terra - firme na região do rio Urucu no município de Coari -Am ( 40 51' 18"" e 40 52' 16"" S; 650 17' 58"" e 650 20' 01"" W), abordando todos os indivíduos com altura total maior ou igual a 10cm até 3,0m e diâmetro à altura do peito (DAP) menor que 10cm. As espécies que mais se destacaram foram o Protium subserratum Engl. com valores médios de 30,55%, Inga receptabilis (Vahl.) Wild.com 15,85%, Oenocarpus bacaba com 12,35% e Oenocarpus bataua com 11,42%, entre as espécies arbóreas.",scielo
"Souza, Agostinho Lopes de and Schettino, Stanley and Jesus, Renato Moraes de and Vale, Antonio Bartolomeu do",2002,"Dinâmica da composição florística de uma floresta ombrófila densa secundária, após corte de cipós, Reserva Natural da Companhia Vale do Rio Doce S.A., estado do Espírito Santo, Brasil","The objective of this work was to analyze the floristic composition dynamics of a secondary dense ombrophylous forest, after vine cutting. The silvicultural treatment was applied to obtain a rapid return to its primary conditions, or, at least, to shorten the period of time between two successive cutting cycles. Data from an experiment established in 1989 were collected every two years from the Companhia Vale do Rio Doce S.A. Natural Reserve, in Linhares and Jaguaré, ES, Brazil. Systematic sampling was performed (35 permanent rectangular plots), in which trees with dbh <FONT FACE=Symbol>³</FONT> 5.0 cm were considered adult individuals. The treatment effects on the floristic composition and species diversity were evaluated at each monitoring period. The treatment had little influence on the floristic composition dynamics of the trees. The diversity had increased 0.55% by the Shannon-Weaver index,but the other indexes decreased. This indicates that a high rate of ingrowths occurred in the area, or an increase in the number of individuals is occurring at greater rates than the increase in the number of species. However, the forest structure (arboreal stratum) was greatly influenced, since the substantial increase in both number of trees and basal area suggest that the rates of recruitment and growth overcome those of mortality. Similarly, the ecophysiological groups late secondary forests and climaxes received the greatest benefits, indicating that this treatment favors the secondary succession dynamics. O objetivo deste trabalho foi analisar a dinâmica da composição florística de uma Floresta Ombrófila Densa secundária, após o corte de cipós. O tratamento silvicultural foi executado com o objetivo de promover o rápido retorno da floresta às suas condições primárias ou, no mínimo, diminuir o intervalo de tempo entre dois ciclos de corte sucessivos. Os dados foram provenientes de um experimento implantado em 1989 e medido bienalmente na Reserva Natural da Companhia Vale do Rio Doce S.A., municípios de Linhares e Jaguaré-ES, Brasil. A amostragem foi sistemática (35 parcelas permanentes retangulares), tendo sido considerados como indivíduos adultos as árvores com dap <FONT FACE=Symbol>³</FONT> 5,0 cm. Foram avaliados os efeitos da aplicação do tratamento sobre a composição florística e a diversidade de espécies, em cada ocasião de monitoramento. No tocante às espécies arbóreas, o tratamento pouco influenciou a dinâmica da composição florística. Embora a diversidade tenha aumentado (0,55% pelo índice de Shannon-Weaver), os demais índices apresentaram decréscimo, o que indica que houve elevada taxa de ingresso das espécies preexistentes na área, ou seja, o aumento do número de indivíduos na população está ocorrendo em taxas maiores do que o incremento no número de espécies. Já a estrutura da floresta (estrato arbóreo) foi bastante influenciada, pois os substanciais aumentos em número de árvores e área basal indicam que as taxas de recrutamento e crescimento estão superando as de mortalidade. Da mesma forma, os grupos ecofisiológicos das secundárias tardias e climáxicas foram os mais beneficiados, sendo mais um indicativo de que o tratamento está favorecendo a dinâmica de sucessão secundária.",scielo
"Souza, Agostinho Lopes de and Schettino, Stanley and Jesus, Renato Moraes de and Vale, Antonio Bartolomeu do",2002,"Dinâmica da regeneração natural em uma floresta ombrófila densa secundária, após corte de cipós, Reserva Natural da Companhia Vale do Rio Doce S.A., estado do Espírito Santo, Brasil","The objective of this work was to evaluate the succession dynamics, growth and production of a secondary dense ombrophylous forest, after vine cutting. The silvicultural treatment was performed to promote a rapid return of the forest to its primary conditions, or, at least, to shorten the time interval between two successive cutting cycles. Data were collected on an experiment established in 1989 measured every two years at the Vale do Rio Doce Natural Reserve, which is located between the municipalities of Linhares and Jaguaré, Espirito Santo, Brazil. Sampling was systematic, and all the individual trees with dbh < 5.0 cm were considered as pertaining to natural regeneration. The effects of the treatment upon floristic composition, species diversity, and natural regeneration structure were evaluated in each monitoring period. It was concluded that, for all the categories analysed, great positive variations occurred in the natural regeneration rates and in the increase of the basal area of these individuals during monitoring. This indicates that this forest compartment was most benefitted from the treatment, as well as, indirectly, the arboreal stratum, with the ingrowth of these individuals. Thus, vine cutting favoured the secondary succession dynamics, decreasing the competition for space, nutrients and light, allowing natural regeneration development and a great increase of the ingrowth rate of new individuals in the arboreal stratum. No presente trabalho foram analisados a dinâmica de sucessão, o crescimento e a produção de uma Floresta Ombrófila Densa secundária, após corte de cipós. O tratamento silvicultural foi executado com o objetivo de promover o rápido retorno da floresta às suas condições primárias ou, no mínimo, diminuir o intervalo de tempo entre dois ciclos de corte sucessivos. Os dados foram provenientes de um experimento implantado em 1989 e medido bienalmente na Reserva Natural da Companhia Vale do Rio Doce S.A., localizada entre os municípios de Linhares e Jaguaré, ES, Brasil. Foi empregada amostragem sistemática, tendo sido considerados como indivíduos da regeneração natural todos aqueles com dap < 5,0 cm. Foram analisadas as estimativas dos parâmetros da composição florística, a diversidade de espécies e a estrutura da regeneração natural, em cada ocasião de monitoramento. As análises permitiram concluir que, para todas as categorias analisadas, houve grandes variações positivas nas taxas de regeneração natural e aumento da área basal desses indivíduos ao longo do período de monitoramento, indicando ser este compartimento da floresta o mais beneficiado pela aplicação do tratamento e, indiretamente, o estrato arbóreo, ao receber o ingresso desses indivíduos. Assim, o corte de cipós favoreceu a dinâmica de sucessão secundária, diminuindo a concorrência por espaço, nutrientes e luz, o que proporciona importante desenvolvimento da regeneração natural e grande elevação da taxa de ingresso de novos indivíduos no estrato arbóreo.",scielo
